County,Precinct Short Name,Delegates to County Convention,Long Name,State Delegate Equivalents,Unplaced County,Unplaced Precinct,caucusaddress,caucuscity,caucussite,caucuszip,congressionaldistrict,countycode,entrytype,precinctname
Polk,FOUR MI,6,FOUR MILE-01,1.6788008565310495,Polk,,670 Se 68th St,Pleasant Hill,Four Mile Elementary School,50327,3.0,77.0,AUTO,Four Mile 1 (465)
Polk,FRANKLI,4,FRANKLIN-01,1.1192005710206996,Polk,,4th And Garfield,Bondurant,Anderson Elementary School,50035,3.0,77.0,AUTO,Franklin 1 (471)
Polk,GRANGER,1,GRANGER-01,0.2798001427551749,Polk,,,,,,,,,
Polk,GRIMES1,13,GRIMES-01,3.6374018558172736,Polk,,410 S Main Street,Grimes,Grimes Community Center,50111,3.0,77.0,AUTO,Grimes 1 (475)
Polk,GRIMES2,11,GRIMES-02,3.077801570306924,Polk,,500 S James St,Grimes,Grimes Elementary,50111,3.0,77.0,AUTO,Grimes 2 (476)
Polk,GRIMES3,7,GRIMES-03,1.9586009992862243,Polk,,,,,,,,,
Polk,JEFF 1,5,JEFFERSON-01,1.3990007137758744,Polk,,9901 NW 62nd Ave,Johnston,Johnston Evangelical Free Church,50131,3.0,77.0,AUTO,Jefferson 1 (481)
Polk,JOHN 1,12,JOHNSTON-01,3.3576017130620985,Polk,,9500 Windsor Parkway,Johnston,Summit Middle School,50131,3.0,77.0,AUTO,Johnston 1 (485)
Polk,JOHN 2,12,JOHNSTON-02,3.3576017130620985,Polk,,6207 NW 62nd Ave,Johnston,Johnston Middle School,50131,3.0,77.0,AUTO,Johnston 2 (486)
Polk,JOHN 3,8,JOHNSTON-03,2.2384011420413987,Polk,,6207 NW 62nd Ave,Johnston,Johnston Middle School,50131,3.0,77.0,AUTO,Johnston 3 (487)
Polk,JOHN 4,10,JOHNSTON-04,2.798001427551749,Polk,,,,,,,,,
Polk,JOHN 5,16,JOHNSTON-05,4.4768022840827975,Polk,,,,,,,,,
Polk,JOHN 6,6,JOHNSTON-06,1.6788008565310495,Polk,,,,,,,,,
Polk,MADISON,1,MADISON-01,0.2798001427551749,Polk,,,,,,,,,
Polk,MITCHEL,6,MITCHELLVILLE-01,1.6788008565310495,Polk,,308 Elm Ave NW,Mitchellville,Mitchellville Elementary School,50169,3.0,77.0,AUTO,Mitchellville 1 (491)
Polk,PH 1,9,PLEASANT HILL-01,2.5182012847965742,Polk,,2941 Dean Avenue,Pleasant Hill,Willard Elementary,50327,3.0,77.0,AUTO,Pleasant Hill 1 (495)
Polk,PH 2,9,PLEASANT HILL-02,2.5182012847965742,Polk,,4825 Copper Creek Dr,Pleasant Hill,Copper Creek Golf Club,50327,3.0,77.0,AUTO,Pleasant Hill 2 (496)
Polk,PH 3,9,PLEASANT HILL-03,2.5182012847965742,Polk,,8325 Ne University,Runnells,Southeast Polk High School,50237,3.0,77.0,AUTO,Pleasant Hill 3 (497)
Polk,POLK CI,11,POLK CITY-01,3.077801570306924,Polk,,"112 3rd St, Po Box 426",Polk City,Polk City Community Center,50266,3.0,77.0,AUTO,Polk City 1 (501)
Polk,RUNNELL,5,RUNNELLS-01,1.3990007137758744,Polk,,6575 Se 116th Street,Runnells,Runnells Elementary School,50237,3.0,77.0,AUTO,Runnells 1 (505)
Polk,SAYLOR1,8,SAYLOR-01,2.2384011420413987,Polk,,3928 6th Ave,Des Moines,Oak Park Elementary,50313,3.0,77.0,AUTO,Saylor 1 (511)
Polk,SAYLOR2,6,SAYLOR-02,1.6788008565310495,Polk,,6429 NW 6th Dr.,Des Moines,Saylorville Baptist Church,50313,3.0,77.0,AUTO,Saylor 2 (512)
Polk,SHELDAH,1,SHELDAHL-01,0.2798001427551749,Polk,,315 Ne 141st Ave,Polk City,North Polk Junior-Senior High School,50266,3.0,77.0,AUTO,Sheldahl 1 Union Twp (515)
Polk,URB 01,9,URBANDALE-01,2.5182012847965742,Polk,,,,,,,,,
Polk,URB 02,11,URBANDALE-02,3.077801570306924,Polk,,,,,,,,,
Polk,URB 03,10,URBANDALE-03,2.798001427551749,Polk,,,,,,,,,
Polk,URB 04,9,URBANDALE-04,2.5182012847965742,Polk,,,,,,,,,
Polk,URB 05,10,URBANDALE-05,2.798001427551749,Polk,,,,,,,,,
Polk,URB 06,11,URBANDALE-06,3.077801570306924,Polk,,,,,,,,,
Polk,URB 07,11,URBANDALE-07,3.077801570306924,Polk,,,,,,,,,
Polk,URB 08,10,URBANDALE-08,2.798001427551749,Polk,,,,,,,,,
Polk,URB 09,11,URBANDALE-09,3.077801570306924,Polk,,,,,,,,,
Polk,URB 10,10,URBANDALE-10,2.798001427551749,Polk,,3520 86th Street,Urbandale,Urbandale Public Library,50323,3.0,77.0,AUTO,Urbandale 10 (530)
Polk,URB 11,9,URBANDALE-11,2.5182012847965742,Polk,,13007 Douglas Parkway,Urbandale,Des Moines Christian School,50323,3.0,77.0,AUTO,Urbandale 11 (531)
Polk,WASH 1,1,WASHINGTON-01,0.2798001427551749,Polk,,8600 NE 126th Ave.,Maxwell,Chichaqua Bottom Greenbelt Longhouse,50161,3.0,77.0,AUTO,Washington 1 (535)
Polk,WB 1,2,WEBSTER-01,0.5596002855103498,Polk,,4800 Aurora Ave,Des Moines,Hoover High School,50310,3.0,77.0,AUTO,Webster 1 (541)
Polk,WDM-111,8,WDM-111,2.2384011420413987,Polk,,713 8th St,West Des Moines,Hillside Elementary,50265,3.0,77.0,AUTO,West Des Moines 111 (546)
Polk,WDM-112,5,WDM-112,1.3990007137758744,Polk,,415 7th St,West Des Moines,Phenix Elementary Early Childhood,50265,3.0,77.0,AUTO,West Des Moines 112 (547)
Polk,WDM-113,8,WDM-113,2.2384011420413987,Polk,,1401 Vine St,West Des Moines,Rex Mathes Elementary,50265,3.0,77.0,AUTO,West Des Moines 113 (548)
Polk,WDM-114,12,WDM-114,3.3576017130620985,Polk,,807 23rd St,West Des Moines,Fairmeadows Elementary,50265,3.0,77.0,AUTO,West Des Moines 114 (549)
Polk,WDM-115,7,WDM-115,1.9586009992862243,Polk,,713 8th St,West Des Moines,Hillside Elementary,50265,3.0,77.0,AUTO,West Des Moines 115 (550)
Polk,WDM-116,9,WDM-116,2.5182012847965742,Polk,,1601 Vine St,West Des Moines,Stilwell Junior High,50265,3.0,77.0,AUTO,West Des Moines 116 (551)
Polk,WDM-117,9,WDM-117,2.5182012847965742,Polk,,,,,,,,,
Polk,WDM-118,9,WDM-118,2.5182012847965742,Polk,,,,,,,,,
Polk,WDM-211,7,WDM-211,1.9586009992862243,Polk,,1140 35th St,West Des Moines,Valley HighSchool,50266,3.0,77.0,AUTO,West Des Moines 211 (552)
Polk,WDM-212,11,WDM-212,3.077801570306924,Polk,,1140 35th St,West Des Moines,ValleyHighSchool,50266,3.0,77.0,MANUAL,West Des Moines 212 (553)
Polk,WDM-213,6,WDM-213,1.6788008565310495,Polk,,600 39th St,West Des Moines,Western HillsElementary,50265,3.0,77.0,AUTO,West Des Moines 213 (554)
Polk,WDM-311,10,WDM-311,2.798001427551749,Polk,,1140 35th St,West Des Moines,Valley HighSchool,50266,3.0,77.0,AUTO,West Des Moines 311 (557)
Polk,WDM-312,10,WDM-312,2.798001427551749,Polk,,807 23rd St,West Des Moines,FairmeadowsElementary,50265,3.0,77.0,MANUAL,West Des Moines 312 (558)
Polk,WDM-313,4,WDM-313,1.1192005710206996,Polk,,4105 Fuller Rd,West Des Moines,Jordan Creek Elementary,50265,3.0,77.0,AUTO,West Des Moines 313 (559)
Polk,WDM-314,6,WDM-314,1.6788008565310495,Polk,,625 S 35th St,West Des Moines,Valley Southwoods,50265,3.0,77.0,AUTO,West Des Moines 314 (560)
Polk,WDM-315,8,WDM-315,2.2384011420413987,Polk,,625 S 35th St,West Des Moines,Valley Southwoods,50266,3.0,77.0,AUTO,West Des Moines 315 (561)
Polk,WDM-316,11,WDM-316,3.077801570306924,Polk,,4105 Fuller Rd,West Des Moines,Jordan Creek Elementary,50265,3.0,77.0,AUTO,West Des Moines 316 (562)
Polk,WDM-317,9,WDM-317,2.5182012847965742,Polk,,,,,,,,,
Polk,WDM-318,3,WDM-318,0.8394004282655247,Polk,,,,,,,,,
Polk,WHTS 1,6,WINDSOR HEIGHTS-01,1.6788008565310495,Polk,,6301 University Ave,Des Moines,Windsor Presbyterian Church,50311,3.0,77.0,AUTO,Windsor Heights 1 (565)
Polk,WHTS 2,7,WINDSOR HEIGHTS-02,1.9586009992862243,Polk,,1600 73rd St,Urbandale,Clive Elementary,50322,3.0,77.0,AUTO,Windsor Heights 2 (566)
Polk,WHTS 3,9,WINDSOR HEIGHTS-03,2.5182012847965742,Polk,,953 73rd St,Windsor Hieghts,"3E - Electrical, Engineering, Equipment Company",50312,3.0,77.0,AUTO,Windsor Heights 3 (567)
Pottawattamie,AVOCA,8,Avoca,0.96,Pottawattamie,,,,,,,,,
Pottawattamie,CARSON,3,Carson,0.36,Pottawattamie,,,,,,,,,
Pottawattamie,CB 01,9,Council Bluff 01,1.08,Pottawattamie,,,,,,,,,
Pottawattamie,CB 02,12,Council Bluff 02,1.44,Pottawattamie,,,,,,,,,
Pottawattamie,CB 03,10,Council Bluff 03,1.2,Pottawattamie,,,,,,,,,
Pottawattamie,CB 04,10,Council Bluff 04,1.2,Pottawattamie,,,,,,,,,
Pottawattamie,CB 05,10,Council Bluff 05,1.2,Pottawattamie,,,,,,,,,
Pottawattamie,CB 06,15,Council Bluff 06,1.7999999999999998,Pottawattamie,,,,,,,,,
Pottawattamie,CB 07,15,Council Bluff 07,1.7999999999999998,Pottawattamie,,,,,,,,,
Pottawattamie,CB 08,18,Council Bluff 08,2.16,Pottawattamie,,,,,,,,,
Pottawattamie,CB 09,13,Council Bluff 09,1.56,Pottawattamie,,,,,,,,,
Pottawattamie,CB 10A,20,Council Bluff 10A,2.4,Pottawattamie,,,,,,,,,
Pottawattamie,CB 10B,15,Council Bluff 10B,1.7999999999999998,Pottawattamie,,,,,,,,,
Pottawattamie,CB 11,17,Council Bluff 11,2.04,Pottawattamie,,,,,,,,,
Pottawattamie,CB 12,14,Council Bluff 12,1.68,Pottawattamie,,,,,,,,,
Pottawattamie,CB 13,10,Council Bluff 13,1.2,Pottawattamie,,,,,,,,,
Pottawattamie,CB 14,10,Council Bluff 14,1.2,Pottawattamie,,,,,,,,,
Pottawattamie,CB 15,11,Council Bluff 15,1.3199999999999998,Pottawattamie,,,,,,,,,
Pottawattamie,CB 16,11,Council Bluff 16,1.3199999999999998,Pottawattamie,,,,,,,,,
Pottawattamie,CB 17,15,Council Bluff 17,1.7999999999999998,Pottawattamie,,,,,,,,,
Pottawattamie,CB 18,12,Council Bluff 18,1.44,Pottawattamie,,,,,,,,,
Pottawattamie,CB 19,9,Council Bluff 19,1.08,Pottawattamie,,,,,,,,,
Pottawattamie,CB 20,9,Council Bluff 20,1.08,Pottawattamie,,,,,,,,,
Pottawattamie,CB 21,8,Council Bluff 21,0.96,Pottawattamie,,,,,,,,,
Pottawattamie,CL 1,7,Carter Lake 1,0.84,Pottawattamie,,,,,,,,,
Pottawattamie,CL 2,7,Carter Lake 2,0.84,Pottawattamie,,,,,,,,,
Pottawattamie,CRESC,13,Crescent,1.56,Pottawattamie,,,,,,,,,
Pottawattamie,GARNER,14,Garner,1.68,Pottawattamie,,,,,,,,,
Pottawattamie,GLWCW,3,GLWCW,0.36,Pottawattamie,,,,,,,,,
Pottawattamie,HANCOCK,2,Hancock,0.24,Pottawattamie,,,,,,,,,
Pottawattamie,LEWIS 1,11,Lewis 1,1.3199999999999998,Pottawattamie,,,,,,,,,
Pottawattamie,LEWIS 2,11,Lewis 2,1.3199999999999998,Pottawattamie,,,,,,,,,
Pottawattamie,MACEDON,1,Macedonia,0.12,Pottawattamie,,,,,,,,,
Pottawattamie,MCCLELL,3,McClelland,0.36,Pottawattamie,,,,,,,,,
Pottawattamie,MINDEN,5,Minden,0.6,Pottawattamie,,,,,,,,,
Pottawattamie,NEOLA,8,Neola,0.96,Pottawattamie,,,,,,,,,
Pottawattamie,OAKLAND,8,Oakland,0.96,Pottawattamie,,,,,,,,,
Pottawattamie,TREYNOR,6,Treynor,0.72,Pottawattamie,,,,,,,,,
Pottawattamie,UNDERW,13,Underwood,1.56,Pottawattamie,,,,,,,,,
Pottawattamie,WALNUT,4,Walnut,0.48,Pottawattamie,,,,,,,,,
Poweshiek,10,5,,0.7000000000000001,Poweshiek,MONTEZUMA - 11.11MO,302 E. Main St.,Montezuma,County Courthouse,50171,3.0,79.0,AUTO,JUPS
Poweshiek,11,4,,0.56,Poweshiek,MS,302 E. Main St.,Montezuma,County Courthouse,50171,3.0,79.0,AUTO,Montezuma
Poweshiek,2,11,,1.54,Poweshiek,1ST WARD - 06.06GR,1090 Jackson St,Brooklyn,Brooklyn School,52211,3.0,79.0,AUTO,BMWJ
Poweshiek,3,2,,0.28,Poweshiek,2ND WARD - 07.07GR,305 Main,Deep River,Deep River Legion Hall,52222,3.0,79.0,AUTO,DRL
Poweshiek,4,3,,0.42,Poweshiek,3RD WARD - 08.08GR,107 2nd St.,Malcom,Heartland Elevator,50157,3.0,79.0,AUTO,MS
Poweshiek,5,6,,0.8400000000000001,Poweshiek,4TH WARD - 09.09GR,S. East St,Grinell,Grinnell Middle Schools Mini Theatre,50112,3.0,79.0,AUTO,CGWS
Poweshiek,6,24,,3.3600000000000003,Poweshiek,BMWJ,1310 Hobart St.,Grinell,Fairview School,50112,3.0,79.0,AUTO,1st Ward
Poweshiek,7,17,,2.3800000000000003,Poweshiek,CGWS,1333 Sunset Grinnell,Grinell,Grinnell High Schools Media Center,50112,3.0,79.0,AUTO,2nd Ward
Poweshiek,8,12,,1.6800000000000002,Poweshiek,DRL,616 Broad St.,Grinell,Mayflower Home,50112,3.0,79.0,AUTO,3rd Ward
Poweshiek,9,16,,2.24,Poweshiek,JUPS,818 Hamilton Ave,Grinell,Davis Schools Library,50112,3.0,79.0,AUTO,4th Ward
Ringgold,AT,9,Athens,0.3375,Ringgold,,109 West Madison St.,Mount Ayr,Ringgold County Courthouse - AssemblyRoom,50854,5.0,80.0,MANUAL,Athens
Ringgold,CL,6,Clinton,0.225,Ringgold,,109 West Madison St.,Mount Ayr,Ringgold County Courthouse - AssemblyRoom,50854,5.0,80.0,MANUAL,Clinton
Ringgold,M1,22,Mount Ayr 1,0.825,Ringgold,,109 West Madison St.,Mount Ayr,Ringgold County Courthouse -Assembly Room,50854,5.0,80.0,MANUAL,Mt Ayr Ward 1
Ringgold,M2,21,Mount Ayr 2,0.7875,Ringgold,,109 West Madison St.,Mount Ayr,Ringgold County Courthouse -Assembly Room,50854,5.0,80.0,MANUAL,Mt Ayr Ward 2
Ringgold,TG,3,Tingley,0.1125,Ringgold,,109 West Madison St.,Mount Ayr,Ringgold County Courthouse - AssemblyRoom,50854,5.0,80.0,MANUAL,Tingley
Ringgold,UN,9,Union,0.3375,Ringgold,,109 West Madison St.,Mount Ayr,Ringgold County Courthouse - AssemblyRoom,50854,5.0,80.0,MANUAL,Union
Ringgold,WS,10,Washington,0.375,Ringgold,,109 West Madison St.,Mount Ayr,Ringgold County Courthouse - AssemblyRoom,50854,5.0,80.0,MANUAL,Washington
Sac,1,7,,0.4666666666666667,Sac,Auburn,101 East 1st Street,Schaller,Schaller Fire Station,51053,5.0,81.0,AUTO,Schaller Pct 1
Sac,2,2,,0.13333333333333333,Sac,Early,Main Street,Nemaha,Nemaha Fire Station,50567,5.0,81.0,AUTO,Nemaha Pct 2
Sac,3,5,,0.3333333333333333,Sac,Lake View,112 North Main,Early,The Center,50535,5.0,81.0,AUTO,Early Pct 3
Sac,4,18,,1.2,Sac,Lytton,1001 West Main Street,Sac City,Sac City Public Library,50583,5.0,81.0,AUTO,Sac City Pct 4
Sac,5,3,,0.2,Sac,Nemaha,Main Street,Lytton,Lytton Community Center,50561,5.0,81.0,AUTO,Lytton Pct 5
Sac,6,6,,0.4,Sac,Odebolt,200 S. Walnut St.,Odeblot,Odebolt Public Library,51458,5.0,81.0,AUTO,Odeboldt Pct 6
Sac,7,11,,0.7333333333333333,Sac,Sac City,418 NBlossom,Lake View,Speaker Park Centennial Shelter,51450,5.0,81.0,MANUAL,Lake View Pct 7
Sac,8,3,,0.2,Sac,Schaller,418 NBlossom,Lake View,Speaker Park Centennial Shelter,51450,5.0,81.0,AUTO,Auburn Pct 8
Sac,9,5,,0.3333333333333333,Sac,Wall Lake,108 West 1st Street,Wall Lake,Wall Lake Community Building (Downstairs meeting),51466,5.0,81.0,AUTO,Wall Lake Pct 9
Scott,AG,1,(AG) Allen's Grove Township,0.4133333333333333,Scott,,,,,,,,,
Scott,B11,7,(B11) City of Bettendorf,2.893333333333333,Scott,,,,,,,,,
Scott,B12,6,(B12) City of Bettendorf,2.48,Scott,,,,,,,,,
Scott,B21,4,(B21) City of Bettendorf,1.653333333333333,Scott,,,,,,,,,
Scott,B22,6,(B22) City of Bettendorf,2.48,Scott,,,,,,,,,
Scott,B23,1,(B23) City of Bettendorf,0.4133333333333333,Scott,,,,,,,,,
Scott,B31,6,(B31) City of Bettendorf,2.48,Scott,,,,,,,,,
Scott,B32,6,(B32) City of Bettendorf,2.48,Scott,,,,,,,,,
Scott,B41,7,(B41) City of Bettendorf,2.893333333333333,Scott,,,,,,,,,
Scott,B42,7,(B42) City of Bettendorf,2.893333333333333,Scott,,,,,,,,,
Scott,B51,7,(B51) City of Bettendorf,2.893333333333333,Scott,,,,,,,,,
Scott,B52,10,(B52) City of Bettendorf,4.133333333333333,Scott,,,,,,,,,
Scott,BF,1,(BF) City of Buffalo,0.4133333333333333,Scott,,,,,,,,,
Scott,BG,4,(BG) Blue Grass Township,1.653333333333333,Scott,,,,,,,,,
Scott,BU,5,(BU) Buffalo Township,2.0666666666666664,Scott,,,,,,,,,
Scott,D11,5,(D11) City of Davenport,2.0666666666666664,Scott,,,,,,,,,
Scott,D12,6,(D12) City of Davenport,2.48,Scott,,,,,,,,,
Scott,D13,6,(D13) City of Davenport,2.48,Scott,,,,,,,,,
Scott,D14,5,(D14) City of Davenport,2.0666666666666664,Scott,,,,,,,,,
Scott,D21,6,(D21) City of Davenport,2.48,Scott,,,,,,,,,
Scott,D22,4,(D22) City of Davenport,1.653333333333333,Scott,,,,,,,,,
Scott,D23,4,(D23) City of Davenport,1.653333333333333,Scott,,,,,,,,,
Scott,D24,6,(D24) City of Davenport,2.48,Scott,,,,,,,,,
Scott,D31,5,(D31) City of Davenport,2.0666666666666664,Scott,,,,,,,,,
Scott,D32,4,(D32) City of Davenport,1.653333333333333,Scott,,,,,,,,,
Scott,D33,4,(D33) City of Davenport,1.653333333333333,Scott,,,,,,,,,
Scott,D34,5,(D34) City of Davenport,2.0666666666666664,Scott,,,,,,,,,
Scott,D41,7,(D41) City of Davenport,2.893333333333333,Scott,,,,,,,,,
Scott,D42,5,(D42) City of Davenport,2.0666666666666664,Scott,,,,,,,,,
Scott,D43,5,(D43) City of Davenport,2.0666666666666664,Scott,,,,,,,,,
Scott,D44,5,(D44) City of Davenport,2.0666666666666664,Scott,,,,,,,,,
Scott,D51,7,(D51) City of Davenport,2.893333333333333,Scott,,,,,,,,,
Scott,D52,6,(D52) City of Davenport,2.48,Scott,,,,,,,,,
Scott,D53,6,(D53) City of Davenport,2.48,Scott,,,,,,,,,
Scott,D54,5,(D54) City of Davenport,2.0666666666666664,Scott,,,,,,,,,
Scott,D61,6,(D61) City of Davenport,2.48,Scott,,,,,,,,,
Scott,D62,6,(D62) City of Davenport,2.48,Scott,,,,,,,,,
Scott,D63,7,(D63) City of Davenport,2.893333333333333,Scott,,,,,,,,,
Scott,D64,9,(D64) City of Davenport,3.72,Scott,,,,,,,,,
Scott,D71,7,(D71) City of Davenport,2.893333333333333,Scott,,,,,,,,,
Scott,D72,7,(D72) City of Davenport,2.893333333333333,Scott,,,,,,,,,
Scott,D73,6,(D73) City of Davenport,2.48,Scott,,,,,,,,,
Scott,D74,4,(D74) City of Davenport,1.653333333333333,Scott,,,,,,,,,
Scott,D81,5,(D81) City of Davenport,2.0666666666666664,Scott,,,,,,,,,
Scott,D82,7,(D82) City of Davenport,2.893333333333333,Scott,,,,,,,,,
Scott,D83,7,(D83) City of Davenport,2.893333333333333,Scott,,,,,,,,,
Scott,D84,5,(D84) City of Davenport,2.0666666666666664,Scott,,,,,,,,,
Scott,DH,1,(DH) City of Donahue,0.4133333333333333,Scott,,,,,,,,,
Scott,EL1,6,(EL1) City of Eldridge,2.48,Scott,,,,,,,,,
Scott,EL2,5,(EL2) City of Eldridge,2.0666666666666664,Scott,,,,,,,,,
Scott,HG,1,(HG) Hickory Grove Township,0.4133333333333333,Scott,,,,,,,,,
Scott,LB,1,(LB) Liberty Township,0.4133333333333333,Scott,,,,,,,,,
Scott,LC1,4,(LC1) City of LeClaire,1.653333333333333,Scott,,,,,,,,,
Scott,LC2,4,(LC2) City of LeClaire,1.653333333333333,Scott,,,,,,,,,
Scott,LCT,2,(LCT) LeClaire Township,0.8266666666666667,Scott,,,,,,,,,
Scott,LG,2,(LG) City of Long Grove,0.8266666666666667,Scott,,,,,,,,,
Scott,MC,1,(MC) McCausland,0.4133333333333333,Scott,,,,,,,,,
Scott,PKV,4,(PKV) Park View,1.653333333333333,Scott,,,,,,,,,
Scott,PR,2,(PR) Princeton Township,0.8266666666666667,Scott,,,,,,,,,
Scott,PV,2,(PV) Pleasant Valley,0.8266666666666667,Scott,,,,,,,,,
Scott,RV,1,(RV) City of Riverdale,0.4133333333333333,Scott,,,,,,,,,
Scott,WC,3,(WC) Walcott Precinct,1.24,Scott,,,,,,,,,
Scott,WF,1,(WF) Winfield Township,0.4133333333333333,Scott,,,,,,,,,
Shelby,10,10,,0.5,Shelby,Harlan 4,706 Victoria St,Harlan,C.G. Therkildsen ActivityCenter,51537,5.0,83.0,MANUAL,HARLAN - WARD 4
Shelby,2,13,,0.65,Shelby,Cass-Center-Jackson-Lincoln,706 Victoria St,Harlan,C.G. Therkildsen ActivityCenter,51537,5.0,83.0,MANUAL,CASS-CENTER-JACKSON-LINCOLN
Shelby,3,10,,0.5,Shelby,Clay-Monroe,706Victoria St,Harlan,C.G. Therkildsen Activity Center,51537,5.0,83.0,MANUAL,CLAY-MONROE
Shelby,4,7,,0.35000000000000003,Shelby,Douglas-Greeley-Jefferson-Polk,706 Victoria St,Harlan,C.G. TherkildsenActivity Center,51537,5.0,83.0,MANUAL,DOUGLAS-GREELEY-JEFFERSON-POLK
Shelby,5,10,,0.5,Shelby,Fairview-Shelby,706 Victoria St,Harlan,C.G. Therkildsen ActivityCenter,51537,5.0,83.0,MANUAL,FAIRVIEW-SHELBY
Shelby,6,15,,0.75,Shelby,Grove-Union-Washington-Westphalia,706 Victoria St,Harlan,C.G. TherkildsenActivity Center,51537,5.0,83.0,MANUAL,GROVE-UNION-WASHINGTON-WESTPHALIA
Shelby,7,10,,0.5,Shelby,Harlan 1,706 Victoria St,Harlan,C.G. Therkildsen ActivityCenter,51537,5.0,83.0,MANUAL,HARLAN - WARD 1
Shelby,8,12,,0.6000000000000001,Shelby,Harlan 2,706 Victoria St,Harlan,C.G. Therkildsen ActivityCenter,51537,5.0,83.0,MANUAL,HARLAN - WARD 2
Shelby,9,13,,0.65,Shelby,Harlan 3,706 Victoria St,Harlan,C.G. Therkildsen ActivityCenter,51537,5.0,83.0,MANUAL,HARLAN - WARD 3
Sioux,AT,7,Alton/Nassau/East Orange,0.6124999999999999,Sioux,,1101 3rd Ave,Alton,Alton Community Building,51003,5.0,84.0,AUTO,Alton Nassau
Sioux,FL,3,Floyd/Lynn,0.2625,Sioux,,211 Main,Hospers,Hospers Community Building,51238,5.0,84.0,AUTO,Floyd Lynn
Sioux,GT,3,Grant/Sheridan,0.2625,Sioux,,609 Web St,Boyden,Boyden Public Library,51234,5.0,84.0,AUTO,Grant
Sioux,HW,12,HW/BC/LG/WA/EG S,1.0499999999999998,Sioux,,803 10th St,Hawarden,Hawarden Library,51023,5.0,84.0,AUTO,Hawarden Buncombe Logan Washington
Sioux,LN,4,Lincoln,0.35,Sioux,,723 1st St,Hull,Boyden-Hull High School Little Theatre,51239,5.0,84.0,AUTO,Lincoln
Sioux,OC1,10,OC 1/Holland West,0.875,Sioux,,615 8th St SE,Orange City,MOC/FV High School,51041,5.0,84.0,AUTO,Orange City 1
Sioux,OC2,11,OC2/Holland E/NS 4-9,0.9625,Sioux,,615 8th St SE,Orange City,MOC/FV High School,51041,5.0,84.0,AUTO,Orange City 2
Sioux,PL,2,PL/GF/ST/SX/EG N,0.175,Sioux,,1712 20th Ave,Rock Valley,Rock Valley HighSchool,51247,5.0,84.0,AUTO,Plato Garfield Settlers Sioux S 1/2
Sioux,RD,2,Reading/Center South,0.175,Sioux,,316 Main St,Ireton,Ireton City Office,51027,5.0,84.0,AUTO,Reading
Sioux,RVE,4,Rock Valley East,0.35,Sioux,,,,,,,,,
Sioux,RVW,3,Rock Valley West/Rock,0.2625,Sioux,,,,,,,,,
Sioux,SCC,7,Sioux Center Central,0.6124999999999999,Sioux,,,,,,,,,
Sioux,SCN,4,SCN/Capel/Welcome,0.35,Sioux,,,,,,,,,
Sioux,SCS,6,Sioux Center South,0.5249999999999999,Sioux,,,,,,,,,
Sioux,SM,1,Sherman,0.0875,Sioux,,615 8th St SE,Orange City,MOC/FV High School,51041,5.0,84.0,AUTO,Sherman
Sioux,WB,1,West Branch/Center North,0.0875,Sioux,,,,,,,,,
Story,1,6,,2.49,Story,Ames 1-1,3521 Jewel Dr,Ames,Kate Mitchell Gym,50010,4.0,85.0,AUTO,Ames11
Story,10,9,,3.735,Story,Ames 2-5,1517 Northwestern,Ames,Bethesda Lutheran,50010,4.0,85.0,AUTO,Ames25
Story,11,9,,3.735,Story,Ames 3-1,3915 Mortensen Rd,Ames,Ames Middle  B112A,50014,4.0,85.0,AUTO,Ames31
Story,12,5,,2.075,Story,Ames 3-2,3915 Mortensen Rd,Ames,Ames Middle B111A,50014,4.0,85.0,AUTO,Ames32
Story,13,5,,2.075,Story,Ames 3-3,3915 Mortensen Rd,Ames,Ames Middle E205,50014,4.0,85.0,AUTO,Ames33
Story,14,8,,3.32,Story,Ames 3-4,3915 Mortensen Rd,Ames,Ames Middle F204,50014,4.0,85.0,AUTO,Ames34
Story,15,8,,3.32,Story,Ames 3-5,3915 MortensenRd,Ames,Ames Middle F206,50014,4.0,85.0,MANUAL,Ames35
Story,16,6,,2.49,Story,Ames 4-1,209 Colorado,Ames,St Andrews Church,50014,4.0,85.0,AUTO,Ames41
Story,17,4,,1.66,Story,Ames 4-2,3915 Mortensen Rd,Ames,Ames Middle G203,50014,4.0,85.0,AUTO,Ames42
Story,18,5,,2.075,Story,Ames 4-3,209 Colorado,Ames,St Andrews Church,50014,4.0,85.0,AUTO,Ames43
Story,19,7,,2.905,Story,Ames 4-4,209 Colorado,Ames,St Andrews Church,50014,4.0,85.0,AUTO,Ames44
Story,2,8,,3.32,Story,Ames 1-2,615 South 16th Street,Ames,Coldwater Golf Links,50010,4.0,85.0,AUTO,Ames12
Story,20,8,,3.32,Story,Ames 4-5,209 Colorado,Ames,St. Andrews Church,50014,4.0,85.0,AUTO,Ames45
Story,21,1,,0.415,Story,Collins Twp-Collins,416 4th,Collins,Collins Elementary- Lunch Room,50055,4.0,85.0,AUTO,Collins/Collins Twp
Story,22,7,,2.905,Story,Franklin Twp-Gilbert,103 Mathews Drive,Gilbert,Gilbert High School Media Center,50105,4.0,85.0,AUTO,Gilbert/Franklin Twp
Story,23,1,,0.415,Story,Grant Township,56829 U.S. Highway 30,Ames,Cornerstone Church- activity room,50010,4.0,85.0,AUTO,Grant Twp
